"Directory","RelativePath","FileName","FullPath","Extension","SizeMB","SizeBytes"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\app.config","app.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\app.config",".config","0.0004","419"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\App.xaml",".xaml","0.0003","295"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\App.xaml.cs",".cs","0.0003","295"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\DataBoundTree2.csproj","DataBoundTree2.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\DataBoundTree2.csproj",".csproj","0.0047","4975"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Northwind.dbml","Northwind.dbml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Northwind.dbml",".dbml","0.0023","2389"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Northwind.dbml.layout","Northwind.dbml.layout","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Northwind.dbml.layout",".layout","0.0016","1644"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Northwind.designer.cs","Northwind.designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Northwind.designer.cs",".cs","0.0138","14464"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Window1.xaml","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Window1.xaml",".xaml","0.0007","754"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Window1.xaml.cs","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Window1.xaml.cs",".cs","0.0006","634"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\AssemblyInfo.cs",".cs","0.0022","2294"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Resources.Designer.cs",".cs","0.0024","2479"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Settings.Designer.cs",".cs","0.0016","1695"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\DataBoundTree2\Properties\Settings.settings",".settings","0.001","1008"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\App.xaml",".xaml","0.0003","302"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\App.xaml.cs",".cs","0.0003","302"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Book.cs","Book.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Book.cs",".cs","0.0007","769"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\GridViewWithTemplates.csproj","GridViewWithTemplates.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\GridViewWithTemplates.csproj",".csproj","0.0041","4278"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Window1.xaml","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Window1.xaml",".xaml","0.0021","2241"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Window1.xaml.cs","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Window1.xaml.cs",".cs","0.0006","582"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\AssemblyInfo.cs",".cs","0.0022","2308"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Resources.Designer.cs",".cs","0.0024","2493"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Settings.Designer.cs",".cs","0.001","1018"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\GridViewWithTemplates\Properties\Settings.settings",".settings","0.0002","201"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\App.xaml",".xaml","0.0003","293"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\App.xaml.cs",".cs","0.0003","293"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\MenuCommands.csproj","MenuCommands.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\MenuCommands.csproj",".csproj","0.004","4225"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Window1.xaml","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Window1.xaml",".xaml","0.001","1094"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Window1.xaml.cs","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Window1.xaml.cs",".cs","0.0013","1329"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\AssemblyInfo.cs",".cs","0.0022","2290"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Resources.Designer.cs",".cs","0.0024","2475"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Settings.Designer.cs",".cs","0.001","1009"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\MenuCommands\Properties\Settings.settings",".settings","0.0002","201"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\App.xaml",".xaml","0.0003","295"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\App.xaml.cs",".cs","0.0003","295"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Book.cs","Book.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Book.cs",".cs","0.0003","293"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\SimpleGridView.csproj","SimpleGridView.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\SimpleGridView.csproj",".csproj","0.0041","4264"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Window1.xaml","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Window1.xaml",".xaml","0.0012","1296"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Window1.xaml.cs","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Window1.xaml.cs",".cs","0.0005","575"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\AssemblyInfo.cs",".cs","0.0022","2294"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Resources.Designer.cs",".cs","0.0024","2479"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Settings.Designer.cs",".cs","0.001","1011"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleGridView\Properties\Settings.settings",".settings","0.0002","201"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\App.xaml",".xaml","0.0003","291"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\App.xaml.cs",".cs","0.0003","291"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\SimpleMenu.csproj","SimpleMenu.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\SimpleMenu.csproj",".csproj","0.004","4221"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Window1.xaml","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Window1.xaml",".xaml","0.001","1039"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Window1.xaml.cs","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Window1.xaml.cs",".cs","0.0005","571"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\AssemblyInfo.cs",".cs","0.0022","2286"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Resources.Designer.cs",".cs","0.0024","2471"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Settings.Designer.cs",".cs","0.001","1007"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleMenu\Properties\Settings.settings",".settings","0.0002","201"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\App.xaml",".xaml","0.0003","294"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\App.xaml.cs",".cs","0.0003","294"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\SimpleToolbar.csproj","SimpleToolbar.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\SimpleToolbar.csproj",".csproj","0.0042","4372"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Window1.xaml","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Window1.xaml",".xaml","0.0015","1581"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Window1.xaml.cs","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Window1.xaml.cs",".cs","0.0005","574"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\AssemblyInfo.cs",".cs","0.0022","2292"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Resources.Designer.cs",".cs","0.0024","2477"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Settings.Designer.cs",".cs","0.001","1010"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleToolbar\Properties\Settings.settings",".settings","0.0002","201"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\App.xaml",".xaml","0.0003","291"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\App.xaml.cs",".cs","0.0003","291"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\SimpleTree.csproj","SimpleTree.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\SimpleTree.csproj",".csproj","0.004","4221"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\Window1.xaml","Window1.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\Window1.xaml",".xaml","0.0008","885"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\Window1.xaml.cs","Window1.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\Window1.xaml.cs",".cs","0.0005","571"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Demos\Demos\ControlsPart2\Backup\SimpleTree\Properties\AssemblyInfo.cs",".cs","0.0022","2286"
