"Directory","FileName","FullPath","Extension","SizeMB","SizeBytes"
"NDC Oslo 2016","Web.config.install.xdt","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Mvc.5.1.2\Content\Web.config.install.xdt",".xdt","0","1324"
"NDC Oslo 2016","Web.config.uninstall.xdt","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Mvc.5.1.2\Content\Web.config.uninstall.xdt",".xdt","0","404"
"NDC Oslo 2016","System.Web.Mvc.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Mvc.5.1.2\lib\net45\System.Web.Mvc.dll",".dll","0.53","554704"
"NDC Oslo 2016","System.Web.Mvc.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Mvc.5.1.2\lib\net45\System.Web.Mvc.xml",".xml","0.86","901658"
"NDC Oslo 2016","Microsoft.AspNet.Providers.Core.1.2.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Providers.Core.1.2\Microsoft.AspNet.Providers.Core.1.2.nupkg",".nupkg","0.07","70027"
"NDC Oslo 2016","readme.html","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Providers.Core.1.2\readme.html",".html","0.18","188154"
"NDC Oslo 2016","System.Web.Providers.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Providers.Core.1.2\lib\net40\System.Web.Providers.dll",".dll","0.26","270392"
"NDC Oslo 2016","Microsoft.AspNet.Razor.3.1.2.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Razor.3.1.2\Microsoft.AspNet.Razor.3.1.2.nupkg",".nupkg","0.14","148907"
"NDC Oslo 2016","System.Web.Razor.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Razor.3.1.2\lib\net45\System.Web.Razor.dll",".dll","0.26","271056"
"NDC Oslo 2016","System.Web.Razor.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Razor.3.1.2\lib\net45\System.Web.Razor.xml",".xml","0.49","516197"
"NDC Oslo 2016","Microsoft.AspNet.ScriptManager.MSAjax.5.0.0.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0.nupkg",".nupkg","0.07","77110"
"NDC Oslo 2016","MicrosoftAjax.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjax.js",".js","0.09","99264"
"NDC Oslo 2016","MicrosoftAjaxApplicationServices.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxApplicationServices.js",".js","0.01","8966"
"NDC Oslo 2016","MicrosoftAjaxComponentModel.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxComponentModel.js",".js","0.02","24209"
"NDC Oslo 2016","MicrosoftAjaxCore.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxCore.js",".js","0.03","26939"
"NDC Oslo 2016","MicrosoftAjaxGlobalization.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxGlobalization.js",".js","0.02","20028"
"NDC Oslo 2016","MicrosoftAjaxHistory.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxHistory.js",".js","0.01","6721"
"NDC Oslo 2016","MicrosoftAjaxNetwork.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxNetwork.js",".js","0.01","12825"
"NDC Oslo 2016","MicrosoftAjaxSerialization.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxSerialization.js",".js","0.01","5787"
"NDC Oslo 2016","MicrosoftAjaxTimer.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxTimer.js",".js","0","2616"
"NDC Oslo 2016","MicrosoftAjaxWebForms.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxWebForms.js",".js","0.04","39542"
"NDC Oslo 2016","MicrosoftAjaxWebServices.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\content\Scripts\WebForms\MSAjax\MicrosoftAjaxWebServices.js",".js","0","4798"
"NDC Oslo 2016","Microsoft.ScriptManager.MSAjax.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.MSAjax.5.0.0\lib\net45\Microsoft.ScriptManager.MSAjax.dll",".dll","0.01","15056"
"NDC Oslo 2016","Microsoft.AspNet.ScriptManager.WebForms.5.0.0.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\Microsoft.AspNet.ScriptManager.WebForms.5.0.0.nupkg",".nupkg","0.04","43351"
"NDC Oslo 2016","DetailsView.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\DetailsView.js",".js","0","1309"
"NDC Oslo 2016","Focus.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\Focus.js",".js","0","2974"
"NDC Oslo 2016","GridView.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\GridView.js",".js","0","1467"
"NDC Oslo 2016","Menu.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\Menu.js",".js","0.03","32413"
"NDC Oslo 2016","MenuStandards.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\MenuStandards.js",".js","0.03","27105"
"NDC Oslo 2016","SmartNav.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\SmartNav.js",".js","0.01","10539"
"NDC Oslo 2016","TreeView.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\TreeView.js",".js","0.01","9190"
"NDC Oslo 2016","WebForms.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\WebForms.js",".js","0.02","21842"
"NDC Oslo 2016","WebParts.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\WebParts.js",".js","0.03","26599"
"NDC Oslo 2016","WebUIValidation.js","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\content\Scripts\WebForms\WebUIValidation.js",".js","0.03","26337"
"NDC Oslo 2016","Microsoft.ScriptManager.WebForms.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.ScriptManager.WebForms.5.0.0\lib\net45\Microsoft.ScriptManager.WebForms.dll",".dll","0.01","13008"
"NDC Oslo 2016","Microsoft.AspNet.Web.Optimization.1.1.3.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Web.Optimization.1.1.3\Microsoft.AspNet.Web.Optimization.1.1.3.nupkg",".nupkg","0.04","43296"
"NDC Oslo 2016","System.Web.Optimization.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib\net40\System.Web.Optimization.dll",".dll","0.07","70864"
"NDC Oslo 2016","system.web.optimization.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Web.Optimization.1.1.3\lib\net40\system.web.optimization.xml",".xml","0.05","49920"
"NDC Oslo 2016","Microsoft.AspNet.Web.Optimization.WebForms.1.1.3.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Web.Optimization.WebForms.1.1.3\Microsoft.AspNet.Web.Optimization.WebForms.1.1.3.nupkg",".nupkg","0.01","11820"
"NDC Oslo 2016","web.config.transform","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Web.Optimization.WebForms.1.1.3\content\web.config.transform",".transform","0","281"
"NDC Oslo 2016","Microsoft.AspNet.Web.Optimization.WebForms.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.Web.Optimization.WebForms.1.1.3\lib\net45\Microsoft.AspNet.Web.Optimization.WebForms.dll",".dll","0.01","15056"
"NDC Oslo 2016","Microsoft.AspNet.WebPages.3.1.2.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\Microsoft.AspNet.WebPages.3.1.2.nupkg",".nupkg","0.22","228304"
"NDC Oslo 2016","Web.config.install.xdt","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\Content\Web.config.install.xdt",".xdt","0","1752"
"NDC Oslo 2016","Web.config.uninstall.xdt","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\Content\Web.config.uninstall.xdt",".xdt","0","585"
"NDC Oslo 2016","System.Web.Helpers.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.Helpers.dll",".dll","0.13","139984"
"NDC Oslo 2016","System.Web.Helpers.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.Helpers.xml",".xml","0.07","73715"
"NDC Oslo 2016","System.Web.WebPages.Deployment.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.WebPages.Deployment.dll",".dll","0.04","41680"
"NDC Oslo 2016","System.Web.WebPages.Deployment.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.WebPages.Deployment.xml",".xml","0","4808"
"NDC Oslo 2016","System.Web.WebPages.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.WebPages.dll",".dll","0.2","211664"
"NDC Oslo 2016","System.Web.WebPages.Razor.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.WebPages.Razor.dll",".dll","0.04","39632"
"NDC Oslo 2016","System.Web.WebPages.Razor.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.WebPages.Razor.xml",".xml","0.02","24931"
"NDC Oslo 2016","System.Web.WebPages.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.AspNet.WebPages.3.1.2\lib\net45\System.Web.WebPages.xml",".xml","0.22","230242"
"NDC Oslo 2016","Microsoft.Data.Edm.5.6.0.nupkg","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\Microsoft.Data.Edm.5.6.0.nupkg",".nupkg","1.3","1366475"
"NDC Oslo 2016","Microsoft.Data.Edm.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\Microsoft.Data.Edm.dll",".dll","0.63","659120"
"NDC Oslo 2016","Microsoft.Data.Edm.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\Microsoft.Data.Edm.xml",".xml","0.61","642980"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\de\Microsoft.Data.Edm.resources.dll",".dll","0.06","66224"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\es\Microsoft.Data.Edm.resources.dll",".dll","0.06","65712"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\fr\Microsoft.Data.Edm.resources.dll",".dll","0.06","67248"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\it\Microsoft.Data.Edm.resources.dll",".dll","0.06","65712"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\ja\Microsoft.Data.Edm.resources.dll",".dll","0.07","71856"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\ko\Microsoft.Data.Edm.resources.dll",".dll","0.06","66736"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\ru\Microsoft.Data.Edm.resources.dll",".dll","0.08","80560"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\zh-Hans\Microsoft.Data.Edm.resources.dll",".dll","0.06","59056"
"NDC Oslo 2016","Microsoft.Data.Edm.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\net40\zh-Hant\Microsoft.Data.Edm.resources.dll",".dll","0.06","59056"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\Microsoft.Data.Edm.Portable.dll",".dll","0.63","664240"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\Microsoft.Data.Edm.Portable.xml",".xml","0.61","643672"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\de\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.06","66224"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\es\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.06","65712"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\fr\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.06","67248"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\it\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.06","65712"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\ja\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.07","71856"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\ko\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.06","66736"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\ru\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.08","80560"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\zh-Hans\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.06","59056"
"NDC Oslo 2016","Microsoft.Data.Edm.Portable.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\portable-net40+sl5+wp8+win8\zh-Hant\Microsoft.Data.Edm.Portable.resources.dll",".dll","0.06","59056"
"NDC Oslo 2016","Microsoft.Data.Edm.SL.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\sl4\Microsoft.Data.Edm.SL.dll",".dll","0.63","658096"
"NDC Oslo 2016","Microsoft.Data.Edm.SL.xml","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\sl4\Microsoft.Data.Edm.SL.xml",".xml","0.61","641858"
"NDC Oslo 2016","Microsoft.Data.Edm.SL.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\sl4\de\Microsoft.Data.Edm.SL.resources.dll",".dll","0.07","76464"
"NDC Oslo 2016","Microsoft.Data.Edm.SL.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\sl4\es\Microsoft.Data.Edm.SL.resources.dll",".dll","0.07","76464"
"NDC Oslo 2016","Microsoft.Data.Edm.SL.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\sl4\fr\Microsoft.Data.Edm.SL.resources.dll",".dll","0.08","80560"
"NDC Oslo 2016","Microsoft.Data.Edm.SL.resources.dll","C:\Users\tamirdresher\OneDrive\Lectures\NDC Oslo 2016\Cloud Patterns\Azure Cloud Patterns\Demos\InRoleCache\packages\Microsoft.Data.Edm.5.6.0\lib\sl4\it\Microsoft.Data.Edm.SL.resources.dll",".dll","0.07","76464"
